<<<<<<< HEAD
,clf1,clf2,question,replies
10,LABOR,근로기준,안녕하세요 저는 1월 2일부터 2월 23일까지 매주 월~목 4일동안 시급 7000원에 5시간씩 1주일간 20시간씩 일하였습니다. 무단결근은 한번도 없습니다. \xa0오늘까지 알바를 하고 주휴수당을 달라고 하였는데 최저시급보다 많이 주면 줄필요가 없지 않냐고 해서 주휴수당을 포함해도 최저시급이 7764원이라고 말햇는데도 화를 내면서 노동부에 신고를 하라고 합니다. 그 말을 듣고 화가나서 주휴수당 미지급을 신고하려고 하는데 신고가 가능할까요? 또한 찾아보니까 같이 알바하는 분이 휴일없이 하루에 5시간씩 근무하는데 이것도 위법이라고 들었습니다. 근로계약서를 작성하지 않아서 근무일지라도 사진으로 찍어놓은 상태입니다. 이것도 신고가 가능할까요? 조언 부탁드립니다. ,"[' 안녕하세요. 로시컴-네이버 지식iN 상담 공인노무사 최창국 입니다.1. 2017년 최저시급 6,470원 기준 주휴수당이 포함된 약정시급이 되려면 7,764원이 되어야 합니다. 따라서 사용자가 이 기준으로 주휴수당을 정산하여 지급해 주지 않는 경우 사업장 관할 고용노동청에 진정을 제기할 수 있습니다.2. 근로계약서를 작성하지 않거나 1주에 1일 이상의 주휴일을 부여하지 않는 것도 근로기준법 위반에 해당하여 진정을 제기할 수 있습니다. ', ' 현재 질문자님의 상황에서 주휴수당을 포함한 최저시급은 8087.5원입니다.최저시급 6470원.한주간근무시간 5시간씩4일해서 20시간 주휴수당5시간까지 25시간입니다.6470*25시간하면 161750원이 한주간의 주휴수당포함 주급입니다.만약 주휴수당포함이라면 저금액을 20시간으로나누면 주휴수당 포함의 시급이되겠죠.만약 시급이 이보가 높다면 주휴수당포함이라는 말이맞지만단순히 최저임금보다 더준다고해서 주휴수당을 뺄수는 없습니다.이상황에서 주휴수당포함이라고 우겨버리면 최저임금위반이될것이고최저임금위반을 벋어나고자하면 주휴수당 미지급이 되어버리는 상황입니다.같이 근무하시는분이 주 7일을 근무하신다는건데요.근로기준법상 상시근로자수에따라 법의적용법위는 하늘과땅차이입니다.만약 상시근로자수가 4인이하인경우라면 법정근로시간인 1일 8시간 주 40시간이 적용되지않습니다.즉 다시말해 주 6일근무일수도 주7일근무일수도있다는 것이죠그리고 상시근로자수 4인이하인경우에는 시간외근무.주말근무.심야근무등의 수당역시 해당되지않습니다.만약 상시근로자수가 5인이상이라면 주5일근무외 주말근무에대해서는 시급의 1.5배가 적용되어 지급되어야할것입니다. 이 수당이 적용되어 급여가 지급된다면 불법이라 할수는 없음입니다.참고되셨길바랍니다. ']"
11,LABOR,근로기준,입사하고 근로계약서 작성이 되었습니다.\xa0몇개월 후 급여체계와 급여인상이 있었는데 변경되어진 내용을 다시 근로계약서 작성을 하지 않았습니다.\xa0질문. 어떤분께서는 변경되어진 근로계약서를 새로 작성하지 않았기때문에 근로계약서 미작성으로 근로기준법 위반이다 하시는 분이 계시고 또 다른분은 초기 근로계약서 작성을 하였기 때문에 근로기준법 위반이 아니다라고 하시는 분이 계십니다.\xa0입사 시근로계약서 작성 후 급여가 변하게 되면 근로계약서 재작성을 안하더라도\xa0서면으로 급여변경 된 내역을\xa0작성하면 된다고 하시는 분도 계시고...\xa0\xa0그럼 변경된 근로계약서 미작성과 변경된 급여내용 서면으로\xa0작업자에게 통보 하지 않은 경우는 벌금이 다른가요???\xa0입사 근로 계약서 작성은 한 상태며 급여변경 후(근로자 유리) 구두로 급여내역을 통보 하였습니다.근로자는 인정하지 않습니다만...\xa0전문적인 답변을 바랍니다. ,"[' 안녕하세요. 로시컴-네이버 지식iN 상담 공인노무사 최창국 입니다.1. 근로계약서를 작성하여 교부한 이상 근로계약서 미작성, 미교부로 처벌되지는 않습니다.2. 변경된 근로조건에 대해서는 사용자와 근로자 사이에 합의가 있고, 합의한 대로 사용자가 이행하면 법적으로 문제가 없는 것이고, 사용자가 합의를 준수하지 않은 경우에는 약정위반 또는 근로기분법 위반의 문제가 발생할 뿐입니다. ', ' 질문. 어떤분께서는 변경되어진 근로계약서를 새로 작성하지 않았기때문에 근로계약서 미작성으로 근로기준법 위반이다 하시는 분이 계시고 또 다른분은 초기 근로계약서 작성을 하였기 때문에 근로기준법 위반이 아니다라고 하시는 분이 계십니다. 일반적으로 쓰는게 맞습니다.위반에 속합니다. 변경사항이 많기때문에.전에 계약서는 효력이 없습니다.1년 한번씩 임금협상하면서 근로계약서를 다시 쓰는데.그렇게 따지면 20년 근무만 하고 입사때 근로계약서만 갖고 있으면 되지요. 노동부에서 검사나오면. 현재형으로 있어야합니다.입사 시근로계약서 작성 후 급여가 변하게 되면 근로계약서 재작성을 안하더라도 서면으로 급여변경 된 내역을 작성하면 된다고 하시는 분도 계시고...  네 이것도 틀린말이 아니구요. 서로 양쪽에서 도장이나싸인하고.근로계약서가 아니더라도 법적으로 증빙할수있게. 양쪽 갑을관계 글 만 있으면 근로계약서와 똑같이효력이되어서 괜찮습니다. 문제는 아무것도 안하는게 문제구요.그럼 변경된 근로계약서 미작성과 변경된 급여내용 서면으로 작업자에게 통보 하지 않은 경우는 벌금이 다른가요??? 저도 예전 회사에서 이런 경우 있었는데.회사측에 경고한번 주고 근로계약서 쓰는법 알려주고.넘어갔는데. 벌금이 다를수도 있고 . 같을수도 있겟네요.몇십만원 정도라고 들었어요.입사 근로 계약서 작성은 한 상태며 급여변경 후(근로자 유리) 구두로 급여내역을 통보 하였습니다.근로자는 인정하지 않습니다만... 전문적인 답변을 바랍니다.근데 사장들이 이런거 잘모르는분도 많고..그냥 노동법 이런거 관심없고 일만 죽어라 시키고대부분 회사에 손해안가게.노동자들 어찌되든지간에.생각이 많습니다..회사 경력이 있고. 사무쪽으로 일하다보니 많이 느낍니다. 근데 회사는 퇴사하면 남이라서. 님이 철저히 자신의 것을 지켜야합니다. 근로계약서 쓰고 싶다고 이야기하거나. 하세요.저도 전에 근로계약서 없어서.다른 직원한테 물어보니 자기네도 안썼다면서안써도 된다고 이야기해서. 저는 근로계약서 쓰고 싶다고 말해서썼습니다.노동부나 상공회의소에서 관리감독하러 회사에 나오거든요. 그리고 공장이나 회사에 사망사고 같은거 있어도근로계약서나. 노동법 지키고 있는지 먼저 확인하는데그런게 평소에 하나도 없는 회사는노동법 어긴것에 해당이 되어서 잣 되는거지요..ㅡㅡ도움이 되시길 바라며..근로계약서는 안쓰면 불법이고.저도 임금체불때문에 노동부 신고했는데근로계약서 썼냐고 제일 먼저 묻더라구요.안썼고. 회사에서 쓰라고도 안했다니까노동부근로감독관님께서. 그럼 근로계약서 안썼는거신고할수있는데 할거냐 안할거냐? 뭍으시더라구요.전 다른 직원들도 다 안써서.제가 신고하면 동료들 피해갈까봐 신고안했지만경우에 따라서 신고하시구요. ㅎ제가 대기업과 중고기업 다 다녀보니까대기업은 1년에 한번씩 새해가 바뀌면 척척 근로계약서도 잘쓰고 일처리 잘하는데인원이 작은 중소기업일수록사장들이 문제가 많고. 안쓰더라구요. ']"
12,LABOR,고용보험,"안녕하세요자발적으로 퇴사하여도 이유가 정당하면 실업급여를 받을 수 있다고 알고있습니다.저는 2년 6개월동안 직장에서 일하였습니다.직장이 2달정도 주말에도 2-3시간씩 일을\xa0시키고 급여\xa0지급은 커녕, 따뜻한\xa0말한마디 해준적이 없습니다.\xa0(밥한끼 사줌)\xa0또한 상사와 트러블이 심해지게 되어서 퇴사를 생각하고 있었습니다.그리고\xa0그 다음달에\xa0거주지를\xa0 옮겨야하는 상황이 발생하여서 퇴사를 하였습니다. 거주지를 옮기게 되면통근시간이 20분에서 2시간30분으로 늘어나게 되어서 더이상 근무를 없다고 판단되어 자발적으로 퇴사한\xa0경우입니다.이경우 실업급여를\xa0받을\xa0수 있는지요? ","[' 안녕하세요. 로시컴-네이버 지식iN 상담 공인노무사 최창국 입니다.1. 실업급여 수급자격 요건1) 고용보험에 가입하여 피보험 단위기간이 180일 이상일 것2) 비자발적인 사유(권고사직, 계약기간 만료, 정년, 회사 폐업 등)로 이직하여 현재 실업상태에 있을 것2. 질문에 대한 답변1) 실업급여 수급자격이 인정되려면 위 2가지 요건을 모두 구비해야 합니다. 따라서 자발적 퇴사의 경우 원칙적으로 실업급여 수급자격이 인정되지 않습니다. 다만 아래 정당한 이직사유가 있는 경우에는 예외적으로 실업급여 수급이 가능합니다.2) 실업급여 수급자격이 인정되는 정당한 이직사유(법 또는 약정위반)다음 각 목의 어느 하나에 해당하는 사유가 이직일 전 1년 이내에 2개월 이상 발생한 경우\\xa0가. 실제 근로조건이 채용 시 제시된 근로조건이나 채용 후 일반적으로 적용받던 근로조건보다 낮아지게 된 경우나. 임금체불이 있는 경우다. 소정근로에 대하여 지급받은 임금이 「최저임금법」에 따른 최저임금에 미달하게 된 경우라. 「근로기준법」 제53조에 따른 연장 근로의 제한을 위반한 경우마. 사업장의 휴업으로 휴업 전 평균임금의 70퍼센트 미만을 지급받은 경우3) 실업급여 수급자격이 인정되는 정당한 이직사유(통근곤란)다음 각 목의 어느 하나에 해당하는 사유로 통근이 곤란(통근 시 이용할 수 있는 통상의 교통수단으로는 사 업장으로의 왕복에 드는 시간이 3시간 이상인 경우를 말한다)하게 되어 이직한 경우 가. 사업장의 이전나. 지역을 달리하는 사업장으로의 전근 다. 배우자나 부양하여야 할 친족과의 동거를 위한 거소 이전 ']"
13,LABOR,근로기준,평일 9시30분 ~ 19시 점심시간 1시간토요일 격주 10시 ~ 14시 점심시간 없음이 때 최저임금 기준 월급은 어떻게 되나요?토요일 격주때문에 계산을 못해보겠네요.그리고 토요일 근무 임금은 1.5배로 적용되는 게 맞는지도 궁금합니다. ,"[' 안녕하세요. 로시컴-네이버 지식iN 상담 공인노무사 최창국 입니다.1. 2017년 최저시급은 6,470원입니다.2. 휴게시간(점심시간)은 근로시간에서 공제됩니다. 따라서 질문자의 경우 평일 1일 근로시간은 8시간 30분 근로입니다. 1주 40시간을 초과하는 시간은 연장근로에 해당합니다.3. 월~ 금요일까지 1일 8시간 30분 근로 + 토요일 1일 4시간 격주 근로\\xa0+ 사업장 상시 근로자 수가 5인 이상인 경우\\xa0최저시급 기준 월급은 1,541,987원이 됩니다. ', ' 5인이상 사업장이면 1.5배로 계산합니다.평일에 30분 연장근무가 발생(주2.5시간)하고 토요일전체는 4시간 연장근무가 발생합니다.(주6.5시간)5인미만으로 계산하면기본 209시간(주휴수당포함) + 28.2시간(연장근로 주6.5시간 * 4.34주) = 238시간최저임금은 1539860원입니다.잘 처리되시길요. 감사합니다. ']"
14,LABOR,근로기준,회사에서 연차 반영을 잘못해 줬어요~~원래는 10개 반영해 줘야 하는데 14개 반영해 줫거든요.지금까지 아무말 없다가 어제 인사과에서 연락이 왔어요.연차반영이 잘못 됐고 현재 잔여 연차가 없는 상태이니-4개의 연차를 반영해야 한다고요.한마디로 17년에 발생하는 연차에서 4개를 까겠다는 거죠.제가 14개 반영해 달라고 한것도 아니고자기네들 실수로 반영이 된건데이럴 경우 제가 연차를 뱉어내는게 맞나요? ,[' 안녕하세요. 로시컴-네이버 지식iN 상담 공인노무사 최창국 입니다.1. 회사에서 사규에 따라 근로기준법 규정보다 더 많은 연차휴가를 부여한 경우에는 근로자에게 공제를 주장할 수 없습니다.2. 하지만 회사에서 착오로 연차휴가를 추가로 부여한 경우 추가 부여된 일수에 대하여 공제를\\xa0주장 할 수 있습니다. ']
15,LABOR,고용보험,안녕하세요.제가 2월 28일부로 일을 그만두는데근무는 8월 1일부터 했어요.확인해보니 고용보험도 8월 1일부로 들었더라구요.회사가 어려워서 권고사직으로 나가는거에요.그런데 제가 이전 직장에서 1년 정도 근무 했었는데 그때도 회사가 문을 닫는 바람에6월인가 7월쯤에 실업급여를 1번 받았었거든요.요번에도 실업급여 받을수 있나요? ,"[' 안녕하세요. 로시컴-네이버 지식iN 상담 공인노무사 최창국 입니다.1. 실업급여 수급자격 요건1) 고용보험에 가입하여 피보험 단위기간이 180일 이상일 것2) 비자발적인 사유(권고사직, 계약기간 만료, 정년, 회사 폐업 등)로 이직하여 현재 실업상태에 있을 것2. 질문에 대한 답변1) 이전에 실업급여를 수급한 적이 있는 경우 기존 고용보험 경력은 모두 소멸됩니다. 따라서 실업급여 수급 종료 후 재취업한 직장에서 다시 고용보험 피보험 단위기간이 180일 이상이고 권고사직으로 이직해야 실업급여 수급이 가능합니다.2) 피보험 단위기간 일수는 회사에서 작성하여 고용센터에 제출하는 이직확인서 필수 기재사항입니다. 따라서 2.28일까지 피보험 단위기간 일수가 180일 이상인지 회사에 문의하여 확인을 하셔야 합니다. 180일에 미달할 경우에는 권고사직에 동의하지 말고 계속 근로하다 180일 이상이 되는 시점에\\xa0권고사직으로 이직해야\\xa0실업급여 수급이 가능합니다. ', ' 2016년 8월 1일~2017년 2월 28일까지7개월 동안의 근로일수(유급일수)가 180일 이상이라면회사가 어려워서 권고사직으로 나가게 된 사실로 인하여이전에 실업급여를 받은 것과 상관없이다시 실업급여 신청 및 수급이 가능하다 하겠습니다.개인 건강 관리에도 각별히 유념하시길.!! ']"
16,LABOR,고용보험,하루 4시간 주오일 근무하고요 월급은 67에서 지금 현재는 73만원 받고있습니다 2년 근속 근무 했구요 그럼 총 실업급여가 얼마나되나요??? 글구 받는개월수가 얼마나되나요? ?? ,"[' 안녕하세요. 로시컴-네이버 지식iN 상담 공인노무사 최창국 입니다.1. 1일 구직급여 액수현재 1일 구직급여는 2017년 최저일급(8시간 * 6,470원)의 90%인 46,584원이 일률적으로 적용됩니다. 질문자가 1일 4시간 근로 + 주 5일 근로하는 경우 위 금액의 1/2에 해당하는 금액이 1일 구직급여로 책정됩니다. 1일 구직급여 * 아래 수급기간 일수가 질문자가 지급받을 실업급여 총액이 됩니다.2. 실업급여 수급기간구직급여 지급기간은 고용보험 ①가입기간(피보험기간)과 ②퇴직 당시 연령에 따라 최소 90일~최대 240일 범위 내에서 인정됩니다. 아래 표를 참고하시기 바랍니다.연령 및 가입기간1년 미만1년 이상3년 미만3년 이상5년 미만5년 이상10년 미만10년 이상30세 미만90일90일120일150일180일30세이상~50세 미만90일120일150일180일210일50세 이상 및 장애인90일150일180일210일240일 ', ' 하루 4시간 X 최저시급 6,470원 X 적용률 90%를 적용하면실업급여 1일 지급액은 23,292원이 되겠습니다.받는 개월수(수급기간)는 실직 당시 연령 및 피보험기간(고용보험 총 가입기간)에비례하여 산정됩니다.질문상 내용으로는 2년 근속이므로 1년 이상 3년 이내 가입자에 해당되기에30세 미만이시면 90일,30~50세 미만이시면 120일간 지원받을수 있겠습니다.실업급여 = 수급기간 X 1일지급액 입니다.이 외 다른 곳에서 근무한 사실에 있어 고용보험 가입내역이 추가적으로1년 이상 더 있다면그 기간을 합산하여 3년 이상 5년 미만 가입자에 해당되기에30일 간의 수급기간이 더 연장될수 있겠습니다.개인 건강 관리에도 각별히 유념하시길 .!! ']"
17,LABOR,근로기준,임금체불로 신고해서 소액체당금으로 300만원이라도 받으려고 재판 기다리고있습니다. 현재 회사측에서 이의신청서 넣어서 재판이 더 오래걸리고있고 신고한지 4개월이 다되갑니다. 이와중에 신고한안사람들한테는 밀렸던 돈을 다 주고 저랑 신고한사람 몇명한테는 돈을 안줬는데 이런경우 어떤 방식으로 해야 돈을 받아낼 수 있을까요? 법적조치나 노동부에 도움을 얻을 수 있나요? ,"[' 안녕하세요. 로시컴-네이버 지식iN 상담 공인노무사 최창국 입니다.1. 신고하지 않은 사람한태 체불 임금을 지급한 것으로 보아 사용자에게 재산이 있는 것으로 보입니다.2. 이럴 경우 확정판결을 받아 소액체당금 300만원을 우선 받고 나머지 잔액은 사용자의 재산을 압류 및 강제집행하여 지급 받으시면 됩니다. ', ' 노동청신고는 형사송치가 결과로해당 재판은 형사재판입니다.실제 피해금원을 받으려면,이와 별개로 민사소송으로 급여지급소송을 해야합니다.\\xa0승소후 압류나 추심등 강제집행합니다.더 도움이 필요하면 일대일질문이나 네이버쪽지를 주세요. ', ' 네 노동부 진정서 넣으면근로감독관님이 신고자의 임금체불 다 받아줍니다이게 가장 보편적 방법입니다. ']"
18,LABOR,근로기준,상시근로자 5인이상이며 주5일 12시간 근무합니다점심시간 1시간 저녁30분 쉬는시간있고요 2017년기준으로 최저임금대해서 알려주시면 감사합니다추공 100또한 상여금도 매달 분활로 받는데 그돈까지 합해서 퇴직금을 정산해야하는지도 알려주세요 ,"[' 안녕하세요. 로시컴-네이버 지식iN 상담 공인노무사 최창국 입니다.1. 2017년 최저시급은 6470원입니다. 휴게시간(점심시간, 저녁시간, 휴식시간)은 근로시간에서 제외됩니다. 휴게시간을 제외하면 1일 10시간 30분 근로 + 주 5일 근로가 됩니다. 이럴 경우 최저시급 기준 월급은 1,879,332원이 됩니다.2. 퇴직금은 퇴직 전 최종 3개월 세전 평균임금을 기준으로 산정하며, 연간 상여금을 매달 분할하여 지급한 경우 상여금도 평균임금에 포함됩니다. ', ' 최저임금으로 기본급1,352,230원에 시간외근무수당이 추가될것입니다.매일 시간외근무 2.5시간씩을하게되면 날짜수에따라 시간외근무수당은 조금씩달라질수있습니다.1,876,588원이 월평균 급여이며 이는 매달 날짜수에따라 약간의변동은 있으리라 생각됩니다.매월 상여가 분할 지급된다면 급여에 포함된다는것인데.이는 통상임금이라고 볼수있다는 판례에따라 퇴직금에도 포함되어야만합니다.하지만 그렇게하는 회사 많지않습니다.결국 통상임금 소송을 통해 상여금이 퇴직금에도 영향을 미친다는것을 판결받고나서야지급될듯합니다.하지만 현실은 금액이 크지않은경우 소송을 대부분 포기하고 주는데로받는경우가 많습니다.이런건 소송안하고도 알아서 챙겨주는 세상이 되면 참좋겠습니다...참고가 되셨길바랍니다. ']"
19,LABOR,근로기준,이번에퇴사를 하는데 화사에서 퇴직금 통장을 만들어서 가지고오라고하네요전에잇을때는 월급통장으로 다들어왔는데 이번회사는 통장을만들어서 오랍니다 두개의 차이점이 무엇인가요?세금 차이 가있나요? 퇴직금 통장으로 수령시 불이익 있나요? ,[' 안녕하세요. 로시컴-네이버 지식iN 상담 공인노무사 최창국 입니다.1. 사용자는 1년 이상 계속 근로하다 퇴사한 근로자에게 14일 이내에 퇴직금을 정산하여 지급해 주어야 합니다.2. 월급통장으로 지급하나 퇴직금 통장을 별도로 만들어 지급하나 법적으로 차이가 없습니다. 별도로 만들어 지급하는 경우에는 임금(월급)과 구별되는 퇴직금을 지급한 사실을 명확히 하기 위한 경우가 대부분입니다. ']
20,LABOR,근로기준,제가 스케줄이 잡혀있는 당일에 몸이 안좋아서 당일새벽에 못갈것같다고 연락을 드렸는데요 스케줄 펑크나면 3개월미만 스탭은 수습기간을 적용한다며. 여태 일한 시간급에 10%를 돌려달라는데 무슨말인지 잘 이해도 안가긴하네용 근데 이게 맞는 건가요?? ,"[' 안녕하세요. 로시컴-네이버 지식iN 상담 공인노무사 김완재 입니다.수습기간은 처음 근로계약 맺을 때 약정하는 것입니다.따라서 정식으로 근로계약을 맺고 근무를 하는 도중에, 근태 등의 문제가 좋지 않다고 하여소급하여 수습기간으로 할 수는 없습니다.감사합니다. ']"
21,LABOR,근로기준,안녕하세요.제가 현재 아웃소싱에서 속해서 다른회사에 일을하고있습니다.현재 세전으로 1638810원이고 하루 근무시간은 점심시간 1시간빼고 7시간 (오후1~9시)이며주중 5일 근무 중입니다.이럴 경우 주휴수당을 받을 수 있는건가요??도와주세요.현재 2016년 10월20일 부터 ~ 지금까지 업무 중인데 주휴수당을 받지 못했습니다. ,"[' 안녕하세요. 로시컴-네이버 지식iN 상담 공인노무사 김완재 입니다.1주 15시간 이상 근무하고 있다면 주휴수당을 받을 수 있습니다.질문자님의 경우 1주 만근(주5일근무)을 한 경우, 1주에 7시간분에 해당하는 주휴수당을지급받을 수 있습니다.감사합니다. ', ' 일 7시간에 주 5일 근무면 주휴수당을 포함한 월소정근로시간은 183시간입니다.183*6370원 = 세전 1,165,710원이 최저임금이거든요약 50만원 정도 차이가 나는데 이안에 주휴수당 들어가 있다고 하면 근로자 측에서 할말이 없을꺼 같습니다.못받았다고 하면 받을 수 있는 기준은 됩니다. ']"
22,LABOR,근로기준,안녕하세요.현재 회사에 2014.07.01 입사하여 현재까지 재직중입니다.올해 연차 잔여 횟수 문의시 -2.5개라는 답변을 받아 사용 횟수 계산을 해봤는데 뭔가 이상하여 문의드립니다.2014 연차 사용 42015 연차 사용 92016 연차 사용 8\xa015개의 연차는 어떻게 계산되어 지급이 되는건가요?위 내용대로 사용했다면 연차계산에 따라 -2.5개가 맞는건가요? ,"[' 안녕하세요. 로시컴-네이버 지식iN 상담 공인노무사 김완재 입니다.질문자님의 연차를 계산하면,14.07.01 ~ 15.06.31 연차 15개,15.07.01 ~ 16.06.31 연차 15개,16.07.01 ~\\xa0\\xa0\\xa0\\xa0\\xa0\\xa0\\xa0\\xa0\\xa0\\xa0\\xa0\\xa0\\xa0\\xa0\\xa0연차 미발생따라서 총 30개의 연차가 발생하였는데, 21개의 연차를 이미 사용하였으므로잔여연차는 9개(9일)입니다.감사합니다. ']"
23,LABOR,근로기준,일요일 야간근무 시간 계산좀해주세요주야 2교대 주6일제구요근무시간은 야간20:00~08:00 밥시간은 00:00~00:30 05:00~05:30 총1시간입니다일요일 야간근무할시 총 몇시간을 쳐주나요 ,"[' 안녕하세요. 로시컴-네이버 지식iN 상담 공인노무사 김완재 입니다.야간근무는 22:00 ~ 06:00(8시간) 사이에 근무하는 것을 의미합니다.따라서 20:00 ~ 08:00 근무하고, 휴게시간(밥시간)이 00:00~00:30, 05:00~05:30분이라면야간근무시간은 8시간에서 휴게시간 1시간을 뺀 7시간입니다.감사합니다. ']"
24,LABOR,근로기준,주5일 근무에 9시~5시 중간에 점심시간 1시간 빼고하루에 7시간 일하면 일주일에 35시간을 일하는데..그럼 주휴수당 합쳐서 월급으로 얼마를 받을수있나요?시급은 6030원으로 계산했을때입니다..설명도 상세히 해주시면 감사하겠습니다.. ,"[' 안녕하세요. 로시컴-네이버 지식iN 상담 공인노무사 김완재 입니다.1일 7시간, 주5일 근무하였다면, 주휴시간은 1주당 7시간 입니다.따라서 1주일 급여는 (35시간 +7시간) x 6,030=253,260원입니다.월급으로 환산하면 1달은 평균 4.34주이므로 253,260원 x 4.34주는 약 1,099,148원 정도입니다.감사합니다. ', ' 안녕하세요? 답변드립니다.받으실 수 있는 월급은 1,103,490원 입니다.작성자님의 근로시간은 1주일에 35시간입니다.여기에 주휴수당을 더하면 1주(35시간) + 주휴일(7시간) = 42시간 이 됩니다.한달은 약 4.35주 이므로4.35 * 42 = 182.7 시간이 됩니다.즉 작성자님의 한달평균 근로시간은 약 183시간이죠.이제 마지막으로 작성자님이 한달동안 일하는 183시간에 최저임금을 곱하면..183 * 6030 = 1,103,490원이 됩니다.이제 한달이 왜 4.35주인지 궁금하시죠?1년은 365일 입니다. 365일을 12개월로 나누면 한달은 약 30.416666...일이 됩니다.1주일은 7일입니다. 이제 30.4166666....을 7일로 나누면 4.34523...즉 약 4.35가 나오게 되는거죠.덤으로 주8시간 근무자의 경우를 응용해보면1주일의 근로시간은 주40시간 + 주휴일 8시간 = 48시간이 되죠.이제 48시간에 4.35주를 곱하면 208.8시간 즉 209시간이 되는 셈입니다.이상입니다. ']"
25,LABOR,근로기준,현장은 인원 120명 정도이고 다른현장에도 인원이 꽤 있습니다.현재 연차로 인한 인원 결근으로 초과근무수당 발생시 근무수당을 지급안한다고계약을 하였다고 합니다..이게 가능한 일인지 알고 싶습니다...현장 관리자는 직원들에게 되도록 연차를 가지 말라는 말을 하고 있는데..근로기준법에위반되는 사항이 있는지 알고싶습니다. ,"[' 안녕하세요. 로시컴-네이버 지식iN 상담 공인노무사 김완재 입니다.연차로 인한 인원 결근으로 초과근무발생시 반드시 초과근무수당을 지급하여야 하고,만일 지급하지 않는다면 이는 임금체불로 노동부 진정을 통하여 구제받을 수 있습니다.초과근무수당을 받지 않는다는 계약은 무효입니다.또한 정당한 사유없이 연차를 가지 못하게 하는 것은 근로기준법 위반이고, 연차를 가지 못하게된 경우 회사는 따로 연차수당을 지급하여야 합니다.\\xa0감사합니다. ']"
26,LABOR,근로기준,"7개월동안 월급을 못 받는 와중에,3개월차때, 노동부에 신고하였고노동청 직원분을 통해 6개월차때야 되서 형사고발로 넘어갔습니다.노동청 감독관과 통화당시,만약에 미지급되었던 급여를 받게 되면 형사고발을 취하한다고 얘기했었습니다.7개월만에 미지급된 부분을 결국은 받았는데,형사고발 취하 안 해도 되나요?다른 못 받은 직원들과 얘기하면서 근무시간에 게임을 한다는둥, 이회사 입사해서 한게 없다는둥월급 깍으려고 별 짓을 다 했던 사장놈을 다시 생각하니 너무 어처구니도 없고 이렇게 끝나서는안된다는 생각이 들어서 그렇습니다. ","[' 안녕하세요. 로시컴-네이버 지식iN 상담 공인노무사 김완재 입니다.질문하신 사안에 대해 답변드리겠습니다.\\xa0형사고발 취하는 질문자님의 자유재량입니다. 미지급된 급여를 받았다고 하여도 반드시 형사고발취하를해주어야 하는 것은 아닙니다. 다만, 이미 형사고발 취하가 접수되어 처리되었다면 번복하기 어렵다고 보여집니다.감사합니다. ']"
27,LABOR,근로기준,제 동생이 알바비를 받지 못 한체 군입대를 했습니다입대 전 입금을 해 달라 수차례 전화 문자 카톡등을했지만 입금 해 주겠다하고 연락이 안됩니다그래서 동생이 노동부에 신고를 하고 통화한뒤 입대를 하고 한달뒤 입금해주겠다는 날짜가 지났고제가 노동부에 전화를 했는데 신고접수가 안되었고본인이 직접 해야한다는 말이 다였습니다문제는 알바했던곳 사장이 몇달뒤 가게를 다른사람에게 넘긴다했는데동생이 휴가를 나와 신고를 하게된다하더라고 최소 3개월이 걸리고 그전에 사장이 가게를 그만두게 되는데 신고는 가능한지 궁금합니다 ,"[' 안녕하세요. 로시컴-네이버 지식iN 상담 공인노무사 김완재 입니다.질문하신 사안에 대해 답변드리겠습니다.\\xa0임금체불이 있는 상태에서, 사장이 가게를 그만두게 되어도 신고(노동부 진정)하는데는 전혀지장이 없습니다.감사합니다. ']"
